,gene,pval,qval,log2fc,mean,zero_mean,zero_variance
10116,Peg10,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10163,Gpr85,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25076,Zfp955a,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10586,Inmt,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
6897,Frmpd1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25353,Crisp3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
8169,Gm13091,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25383,Enpp5,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25384,Enpp4,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11088,Ttll3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
7784,Smpdl3b,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
8161,Gm13067,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
837,Rnf152,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
25462,Gm20517,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11053,Lrrn1,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
25463,Usp49,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25468,Frs3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11037,Pdzrn3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25478,A530064D06Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25481,Treml4,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
11024,Prok2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25494,Daam2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11017,Gm765,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25508,Efhb,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
819,Slco4c1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
811,Pdcd1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11122,Pparg,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25308,Olfr111,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11129,Tmem40,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25256,Gm8909,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11234,C3ar1,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
8191,Tnfrsf25,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
960,Pfkfb2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25101,Gm19412,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
6709,Klhl32,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
941,Zranb3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11208,Pex26,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25136,BC051142,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
931,Lypd1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11200,Cecr2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25537,Plin4,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
9867,Stag3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
902,Tmem37,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11170,Ret,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25185,Ly6g5b,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
11168,Rasgef1a,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25201,Atp6v1g2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
7777,Gm12981,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
867,Cdh19,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25222,Vars2,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
25247,H2-T24,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25254,Gm19684,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25159,Cfb,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10597,Pde1c,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
10994,Adamts9,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25566,1700061G19Rik,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
611,Col4a4,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
586,Mogat1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10794,Ccdc142os,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26702,1700066B19Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26703,Ecscr,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
6846,Atp8b5,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
572,Stk11ip,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
9902,Gm16121,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26798,Pcdhga12,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26807,Fchsd1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26818,Fgf1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26829,Sh3rf2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26858,A930012L18Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26876,Sema6a,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
26913,Megf10,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
26923,A730017C20Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26926,Gm4841,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26928,Iigp1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26938,Arsi,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
26971,Piezo2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26992,Ccbe1,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
629,C130026I21Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
630,A530032D15Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26645,Lims2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10817,Vax2,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
25583,Tnfsf14,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10933,Gm839,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25639,Gm16519,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10926,Podxl2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
6796,Cntfr,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
710,Gm19589,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25694,Cyp1b1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
8106,Nppb,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25720,C430042M11Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25761,Msh6,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
25539,Lrg1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26527,Zfp438,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26546,Colec12,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
26551,Greb1l,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26554,Abhd3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
10852,1700019G17Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
659,Gm28626,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26568,Ankrd29,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
654,Htr2b,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
651,Spata3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
26613,Gm15972,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
648,Gm28884,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
6825,Gm2564,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
23234,Ly6g,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
23814,Slx4,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2271,Gm13470,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21729,Zfp369,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
13572,Dkk3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21751,Gm28557,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21763,Zfp456,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21765,Zfp459,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
9684,Adgrd1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21779,Zfp85,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21787,Fastkd3,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21789,Adcy2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
8625,Poln,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21806,Irx4,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21823,Gm15912,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21853,Nr2f1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21864,Gm17259,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
13412,Gm5900,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
8613,Gm9903,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21873,Gm4076,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21924,Pde8b,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2251,Olfml2a,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
13291,Olfr558,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21817,Slc12a7,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
6071,Tspan2os,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21716,Aaed1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2327,Gm13620,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
8642,Grk4,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
13691,Palb2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21547,Omd,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21548,Ogn,0.3173186216200539,0.55386251657341,1067.771181344438,0.008810572900567287,False,False
21552,Gm10784,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
5993,Itga10,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2416,Cybrd1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2409,Gad1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21575,Ror2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2326,Gm13572,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21579,Msx2,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
7345,Ldlrad1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2402,Mettl5os,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2399,Klhl23,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21610,Fgfr4,0.3173186216200539,0.55386251657341,1069.771181344438,0.035242291602269146,False,False
13632,Gpr139,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2394,Klhl41,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2356,Gm13594,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
2333,Pla2r1,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
21699,6720489N17Rik,0.3173186216200539,0.55386251657341,1066.771181344438,0.004405286450283643,False,False
